transaction_id,customer_id,timestamp,amount,currency,device_id,is_fraud,tx_date,tx_hour,tx_dayofweek,tx_is_weekend,amount_log,cust_day_txn_count,cust_day_total_amount,cust_total_txn_count,cust_avg_amount,country__CN,country__DE,country__GB,country__IN,country__MX,country__US,merchant_category__CLOTHING,merchant_category__CRYPTO_EXCHANGE,merchant_category__ELECTRONICS,merchant_category__GAMBLING,merchant_category__GROCERIES,merchant_category__ONLINE_SUBSCRIPTION,merchant_category__RESTAURANT,merchant_category__TRAVEL,merchant_category__UTILITY_BILL,channel__MOBILE,channel__ONLINE,channel__POS,model_anomaly_score,model_anomaly_flag
T0013484,C00049,2025-10-04 14:18:51.227951,4.98,USD,D0309,0,2025-10-04,14,5,1,1.7884205679625405,1,4.98,30,29.084,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.10659349492051506,0
T0013257,C00049,2025-10-05 15:00:45.227951,32.18,USD,D0325,0,2025-10-05,15,6,1,3.5019472847622986,1,32.18,30,29.084,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.10214304028825782,0
T0006899,C00049,2025-10-07 05:29:38.227951,27.93,USD,D0128,0,2025-10-07,5,1,0,3.3648791189880436,1,27.93,30,29.084,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.0912587921821808,0
T0007690,C00049,2025-10-09 16:35:36.227951,6.33,USD,D0253,0,2025-10-09,16,3,0,1.9919755158985601,1,6.33,30,29.084,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.07756758519104379,0
T0005408,C00049,2025-10-12 21:52:01.227951,4.71,USD,D0081,0,2025-10-12,21,6,1,1.742219023667919,1,4.71,30,29.084,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.0748249904716915,0
T0011249,C00049,2025-10-18 18:48:39.227951,12.97,USD,D0022,0,2025-10-18,18,5,1,2.6369121732688705,1,12.97,30,29.084,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.10058737153999697,0
T0008355,C00049,2025-11-03 14:48:55.227951,10.7,USD,D0004,0,2025-11-03,14,0,0,2.4595888418037104,1,10.7,30,29.084,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.061140469087708815,0
T0011056,C00049,2025-11-04 14:38:21.227951,55.56,USD,D0275,0,2025-11-04,14,1,0,4.0353020215883175,1,55.56,30,29.084,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,-0.10125637557709849,0
T0013251,C00049,2025-11-07 07:55:11.227951,36.54,USD,D0033,0,2025-11-07,7,4,0,3.6254070311583626,1,36.54,30,29.084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.11665042934141306,0
T0012069,C00049,2025-11-14 07:32:59.227951,14.47,USD,D0336,0,2025-11-14,7,4,0,2.738902664584975,1,14.47,30,29.084,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.060615098283993696,0
T0000405,C00049,2025-11-15 12:21:17.227951,34.65,USD,D0305,0,2025-11-15,12,5,1,3.573749146860305,1,34.65,30,29.084,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.11588593158238653,0
T0012461,C00049,2025-11-25 10:55:56.227951,11.97,USD,D0306,0,2025-11-25,10,1,0,2.5626389983283526,1,11.97,30,29.084,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,-0.1202576190568917,0
T0007540,C00049,2025-11-27 23:09:32.227951,9.58,USD,D0157,0,2025-11-27,23,3,0,2.3589654264301534,1,9.58,30,29.084,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.07457845856646295,0
T0012375,C00049,2025-11-30 16:07:17.227951,34.51,USD,D0287,0,2025-11-30,16,6,1,3.5698143469549963,1,34.51,30,29.084,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.11310518502204547,0
T0009469,C00049,2025-12-02 04:16:09.227951,147.89,USD,D0233,0,2025-12-02,4,1,0,5.003207778267459,1,147.89,30,29.084,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.06964277096965532,0
T0010804,C00050,2025-09-06 02:28:44.227951,24.77,USD,D0385,0,2025-09-06,2,5,1,3.2492110246642736,1,24.77,39,29.753589743589746,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.10204967113438268,0
T0005025,C00050,2025-09-11 18:23:48.227951,33.81,USD,D0352,0,2025-09-11,18,3,0,3.5499047018233476,1,33.81,39,29.753589743589746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.10857082889996611,0
T0009356,C00050,2025-09-13 18:57:47.227951,10.58,USD,D0288,0,2025-09-13,18,5,1,2.449279472144849,1,10.58,39,29.753589743589746,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.0997359628685554,0
T0005555,C00050,2025-09-14 01:52:02.227951,10.94,USD,D0027,0,2025-09-14,1,6,1,2.479894107964456,3,43.41,39,29.753589743589746,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.012939714971789251,0
T0001973,C00050,2025-09-14 16:12:04.227951,11.15,USD,D0317,0,2025-09-14,16,6,1,2.4973291697865574,3,43.41,39,29.753589743589746,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,-0.05326491747714868,0
T0005960,C00050,2025-09-14 16:26:05.227951,21.32,USD,D0030,0,2025-09-14,16,6,1,3.1054831375131102,3,43.41,39,29.753589743589746,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.03564223446153014,0
T0004308,C00050,2025-09-19 20:13:59.227951,28.68,USD,D0252,0,2025-09-19,20,4,0,3.39047341829918,1,28.68,39,29.753589743589746,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.11972422755103096,0
T0004276,C00050,2025-09-21 04:08:25.227951,79.59,USD,D0292,0,2025-09-21,4,6,1,4.38937457233642,1,79.59,39,29.753589743589746,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.018105307177282093,0
T0000482,C00050,2025-09-23 21:06:03.227951,17.91,USD,D0290,0,2025-09-23,21,1,0,2.9396908826703663,2,45.92,39,29.753589743589746,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.026020109532369773,0
T0006047,C00050,2025-09-23 22:03:04.227951,28.01,USD,D0007,0,2025-09-23,22,1,0,3.367640598133313,2,45.92,39,29.753589743589746,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.10612565892852366,0
T0008771,C00050,2025-09-24 06:27:47.227951,27.83,USD,D0339,0,2025-09-24,6,2,0,3.3614165116503107,2,84.64,39,29.753589743589746,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.09259931870271149,0
T0009160,C00050,2025-09-24 12:56:42.227951,56.81,USD,D0245,0,2025-09-24,12,2,0,4.057161771094385,2,84.64,39,29.753589743589746,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.04117554486744884,0
T0006939,C00050,2025-09-25 07:04:12.227951,40.91,USD,D0244,0,2025-09-25,7,3,0,3.73552446193698,1,40.91,39,29.753589743589746,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.13374541352762082,0
T0012623,C00050,2025-10-05 16:56:19.227951,5.48,USD,D0014,0,2025-10-05,16,6,1,1.8687205103641833,1,5.48,39,29.753589743589746,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.09475301189166929,0
T0010319,C00050,2025-10-07 03:31:00.227951,29.05,USD,D0097,0,2025-10-07,3,1,0,3.4028626609812167,1,29.05,39,29.753589743589746,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,-0.11505539948537868,0
T0008552,C00050,2025-10-09 14:04:26.227951,63.65,USD,D0167,0,2025-10-09,14,3,0,4.168988105217867,2,79.95,39,29.753589743589746,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.0547720672446147,0
T0002948,C00050,2025-10-09 20:22:31.227951,16.3,USD,D0263,0,2025-10-09,20,3,0,2.8507065015037334,2,79.95,39,29.753589743589746,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.08737471337806685,0
T0004838,C00050,2025-10-12 23:28:43.227951,22.01,USD,D0319,0,2025-10-12,23,6,1,3.1359289040472746,1,22.01,39,29.753589743589746,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,-0.009089374212266077,0
T0006620,C00050,2025-10-13 04:24:59.227951,82.23,USD,D0370,0,2025-10-13,4,0,0,4.421607859758004,1,82.23,39,29.753589743589746,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.036039161966935684,0
T0007350,C00050,2025-10-16 01:26:08.227951,57.28,USD,D0231,0,2025-10-16,1,3,0,4.065258981327004,1,57.28,39,29.753589743589746,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.043081667119960754,0
T0007206,C00050,2025-10-18 06:10:43.227951,41.17,USD,D0232,0,2025-10-18,6,5,1,3.7417090677584683,1,41.17,39,29.753589743589746,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.07923001513386313,0
T0002638,C00050,2025-10-22 00:18:45.227951,17.33,USD,D0312,0,2025-10-22,0,2,0,2.9085390618516134,2,30.68,39,29.753589743589746,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.05483503996755956,0
T0008646,C00050,2025-10-22 01:22:50.227951,13.35,USD,D0072,0,2025-10-22,1,2,0,2.66374994220563,2,30.68,39,29.753589743589746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.1435742310948127,0
T0012323,C00050,2025-10-25 00:12:16.227951,35.43,USD,D0314,0,2025-10-25,0,5,1,3.5953926110204724,1,35.43,39,29.753589743589746,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.03501438068226603,0
T0000453,C00050,2025-10-26 02:50:00.227951,35.85,USD,D0168,0,2025-10-26,2,6,1,3.6068556186353455,2,80.81,39,29.753589743589746,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.1102141012709611,0
T0011564,C00050,2025-10-26 09:15:47.227951,44.96,USD,D0316,1,2025-10-26,9,6,1,3.827771452980555,2,80.81,39,29.753589743589746,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-0.057858007628246555,0
T0012774,C00050,2025-10-27 16:15:31.227951,36.74,USD,D0058,0,2025-10-27,16,0,0,3.630720539940404,1,36.74,39,29.753589743589746,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,-0.10074020358240077,0
T0001864,C00050,2025-11-07 19:23:46.227951,72.34,USD,D0399,0,2025-11-07,19,4,0,4.29510616264318,1,72.34,39,29.753589743589746,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.04590625065477638,0
T0004788,C00050,2025-11-10 07:50:36.227951,17.05,USD,D0299,0,2025-11-10,7,0,0,2.89314568477889,2,39.32,39,29.753589743589746,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.06697207536252964,0
T0005903,C00050,2025-11-10 16:53:22.227951,22.27,USD,D0240,0,2025-11-10,16,0,0,3.1471649773142003,2,39.32,39,29.753589743589746,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.05738505089084356,0
T0008429,C00050,2025-11-17 22:12:36.227951,2.14,USD,D0092,0,2025-11-17,22,0,0,1.144222799920162,1,2.14,39,29.753589743589746,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.08391158136461324,0
T0013082,C00050,2025-11-18 01:03:20.227951,50.13,USD,D0201,0,2025-11-18,1,1,0,3.934371409091908,1,50.13,39,29.753589743589746,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.04147297048302939,0
T0002729,C00050,2025-11-21 09:27:01.227951,3.42,USD,D0008,0,2025-11-21,9,4,0,1.4861396960896067,1,3.42,39,29.753589743589746,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.05702811547592007,0
T0005114,C00050,2025-11-23 18:38:04.227951,24.7,USD,D0293,0,2025-11-23,18,6,1,3.246490991901174,1,24.7,39,29.753589743589746,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.06718213275454843,0
T0002039,C00050,2025-11-24 23:59:55.227951,30.51,USD,D0334,0,2025-11-24,23,0,0,3.4503049557691834,1,30.51,39,29.753589743589746,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.02585246611053127,0
T0008033,C00050,2025-11-27 09:41:34.227951,7.61,USD,D0055,0,2025-11-27,9,3,0,2.152924318439639,1,7.61,39,29.753589743589746,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.07323276812754298,0
T0005171,C00050,2025-12-01 22:36:47.227951,12.18,USD,D0352,0,2025-12-01,22,0,0,2.578700529074361,1,12.18,39,29.753589743589746,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.055181639250040604,0
T0003969,C00050,2025-12-04 10:01:21.227951,1.64,USD,D0085,0,2025-12-04,10,3,0,0.9707789171582248,2,24.900000000000002,39,29.753589743589746,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.06951519781504356,0
T0005416,C00050,2025-12-04 14:28:11.227951,23.26,USD,D0025,0,2025-12-04,14,3,0,3.1888289035159043,2,24.900000000000002,39,29.753589743589746,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,-0.10109248899981421,0
T0012043,C00051,2025-09-08 01:58:08.227951,319.76,USD,D0034,1,2025-09-08,1,0,0,5.770693179938828,1,319.76,20,37.7065,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.07362045917753379,1
T0002991,C00051,2025-09-11 15:42:44.227951,32.42,USD,D0277,0,2025-09-11,15,3,0,3.509154523167248,1,32.42,20,37.7065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.14942714510884247,0
T0003554,C00051,2025-09-12 11:50:04.227951,15.97,USD,D0173,0,2025-09-12,11,4,0,2.831447079246135,1,15.97,20,37.7065,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.07166967237436,0
T0002472,C00051,2025-09-16 05:53:05.227951,4.96,USD,D0039,1,2025-09-16,5,1,0,1.7850704810772584,1,4.96,20,37.7065,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.043982054106314505,0
T0006494,C00051,2025-09-29 09:44:21.227951,57.66,USD,D0134,0,2025-09-29,9,0,0,4.071758063549305,1,57.66,20,37.7065,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.09346638615415459,0
T0006728,C00051,2025-10-01 19:21:48.227951,10.48,USD,D0108,0,2025-10-01,19,2,0,2.4406063908914204,1,10.48,20,37.7065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.057522856796742794,0
T0003048,C00051,2025-10-04 00:03:43.227951,17.21,USD,D0167,0,2025-10-04,0,5,1,2.9019708937395166,1,17.21,20,37.7065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.07856514229692158,0
T0012578,C00051,2025-10-07 23:22:35.227951,8.35,USD,D0082,0,2025-10-07,23,1,0,2.2353763433005955,1,8.35,20,37.7065,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.10009899132836886,0
T0006428,C00051,2025-10-10 15:44:07.227951,14.15,USD,D0292,0,2025-10-10,15,4,0,2.7180005319553784,1,14.15,20,37.7065,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.12281924560886404,0
T0008542,C00051,2025-10-19 04:41:59.227951,6.73,USD,D0395,0,2025-10-19,4,6,1,2.0451088625993306,2,13.34,20,37.7065,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-0.010289077414789016,0
T0005260,C00051,2025-10-19 07:08:49.227951,6.61,USD,D0155,0,2025-10-19,7,6,1,2.0294631718735947,2,13.34,20,37.7065,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.0356890092578066,0
T0007127,C00051,2025-10-20 06:43:05.227951,19.11,USD,D0301,0,2025-10-20,6,0,0,3.001217203784561,1,19.11,20,37.7065,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.09279676778496393,0
T0002174,C00051,2025-10-21 12:59:47.227951,13.84,USD,D0247,0,2025-10-21,12,1,0,2.6973262377392344,1,13.84,20,37.7065,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.08028628530521931,0
T0003247,C00051,2025-10-28 13:43:51.227951,16.89,USD,D0104,0,2025-10-28,13,1,0,2.884241897520628,1,16.89,20,37.7065,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.12323127703944298,0
T0002454,C00051,2025-10-31 21:22:29.227951,1.03,USD,D0168,0,2025-10-31,21,4,0,0.708035793053696,1,1.03,20,37.7065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11736303023323841,0
T0003198,C00051,2025-11-04 19:08:01.227951,8.07,USD,D0016,0,2025-11-04,19,1,0,2.2049722641270453,1,8.07,20,37.7065,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,-0.07552141724816358,0
T0008338,C00051,2025-11-12 10:36:36.227951,1.71,USD,D0240,0,2025-11-12,10,2,0,0.9969486348916096,1,1.71,20,37.7065,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.04328315783548603,0
T0004817,C00051,2025-11-15 20:07:26.227951,171.64,USD,D0350,0,2025-11-15,20,5,1,5.151208501509824,1,171.64,20,37.7065,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.029385351488490863,0
T0014739,C00051,2025-11-17 21:56:11.227951,9.53,USD,D0233,0,2025-11-17,21,0,0,2.354228326145884,1,9.53,20,37.7065,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.053693774433465236,0
T0011894,C00051,2025-12-04 22:24:52.227951,18.01,USD,D0239,0,2025-12-04,22,3,0,2.944965156500338,1,18.01,20,37.7065,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.06386707132604741,0
T0002964,C00052,2025-09-07 00:48:29.227951,28.28,USD,D0055,0,2025-09-07,0,6,1,3.3769046890931107,1,28.28,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.09130945933153617,0
T0006119,C00052,2025-09-09 21:25:50.227951,20.56,USD,D0372,0,2025-09-09,21,1,0,3.070839746040796,1,20.56,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.10406957397747169,0
T0013756,C00052,2025-09-10 00:51:27.227951,31.93,USD,D0114,0,2025-09-10,0,2,0,3.494384096388273,1,31.93,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.1266472401867187,0
T0011814,C00052,2025-09-16 15:20:15.227951,30.05,USD,D0381,0,2025-09-16,15,1,0,3.435598808379488,1,30.05,35,28.497714285714288,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.08566070110540347,0
T0013536,C00052,2025-09-17 07:31:31.227951,19.82,USD,D0078,0,2025-09-17,7,2,0,3.035914063186823,1,19.82,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.13005024911783597,0
T0012773,C00052,2025-09-20 09:50:04.227951,4.94,USD,D0275,0,2025-09-20,9,5,1,1.7817091333745536,2,7.5,35,28.497714285714288,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,-0.0857615212982833,0
T0008593,C00052,2025-09-20 12:33:24.227951,2.56,USD,D0029,0,2025-09-20,12,5,1,1.269760544863939,2,7.5,35,28.497714285714288,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.03077913488268602,0
T0008023,C00052,2025-10-02 18:29:06.227951,21.04,USD,D0017,0,2025-10-02,18,3,0,3.092858984284714,1,21.04,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.13366727806918033,0
T0004405,C00052,2025-10-04 15:50:00.227951,31.13,USD,D0096,0,2025-10-04,15,5,1,3.469790173127767,1,31.13,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.11065455752493147,0
T0010355,C00052,2025-10-06 05:29:56.227951,21.7,USD,D0302,0,2025-10-06,5,0,0,3.122364924487357,1,21.7,35,28.497714285714288,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.10590648134381125,0
T0003637,C00052,2025-10-07 15:53:49.227951,15.43,USD,D0374,0,2025-10-07,15,1,0,2.799108932049177,1,15.43,35,28.497714285714288,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.03959999301516193,0
T0002034,C00052,2025-10-08 13:28:53.227951,18.86,USD,D0110,0,2025-10-08,13,2,0,2.9887076586170265,1,18.86,35,28.497714285714288,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.09476596364427964,0
T0011804,C00052,2025-10-11 14:01:46.227951,2.68,USD,D0279,0,2025-10-11,14,5,1,1.3029127521808397,1,2.68,35,28.497714285714288,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.05161011982028674,0
T0006453,C00052,2025-10-12 22:16:37.227951,10.5,USD,D0303,0,2025-10-12,22,6,1,2.4423470353692043,1,10.5,35,28.497714285714288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.09477869169288261,0
T0009012,C00052,2025-10-13 01:06:51.227951,80.23,USD,D0089,0,2025-10-13,1,0,0,4.397284637062863,1,80.23,35,28.497714285714288,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.0443748913168151,0
T0014804,C00052,2025-10-14 00:53:45.227951,5.28,USD,D0159,0,2025-10-14,0,1,0,1.8373699804801074,1,5.28,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.09532218312153162,0
T0004215,C00052,2025-10-17 20:18:00.227951,18.32,USD,D0129,0,2025-10-17,20,4,0,2.961140828784372,1,18.32,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.10573109998314956,0
T0002041,C00052,2025-10-18 15:25:24.227951,36.58,USD,D0278,0,2025-10-18,15,5,1,3.6264719939853194,2,55.209999999999994,35,28.497714285714288,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.05761635064504317,0
T0013922,C00052,2025-10-18 20:14:19.227951,18.63,USD,D0354,0,2025-10-18,20,5,1,2.9770590082883697,2,55.209999999999994,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.09720915692061549,0
T0002682,C00052,2025-10-23 02:20:58.227951,96.81,USD,D0329,0,2025-10-23,2,3,0,4.5830268213024015,1,96.81,35,28.497714285714288,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.10712050673121354,0
T0013642,C00052,2025-10-24 04:47:33.227951,89.56,USD,D0222,0,2025-10-24,4,4,0,4.506012614454873,1,89.56,35,28.497714285714288,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.07735546948683325,0
T0008846,C00052,2025-10-26 16:05:12.227951,12.66,USD,D0168,0,2025-10-26,16,6,1,2.614471854142644,1,12.66,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.08969468715075374,0
T0005651,C00052,2025-10-27 05:23:03.227951,6.95,USD,D0238,0,2025-10-27,5,0,0,2.0731719286662407,1,6.95,35,28.497714285714288,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.07568566275912986,0
T0010466,C00052,2025-10-30 17:27:15.227951,181.67,USD,D0380,0,2025-10-30,17,3,0,5.207681246288592,1,181.67,35,28.497714285714288,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.007494233786096149,0
T0009905,C00052,2025-10-31 22:50:44.227951,10.95,USD,D0206,0,2025-10-31,22,4,0,2.4807312783775197,1,10.95,35,28.497714285714288,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.05984104506513094,0
T0001153,C00052,2025-11-01 08:27:53.227951,23.78,USD,D0159,0,2025-11-01,8,5,1,3.2100368762009963,2,55.46,35,28.497714285714288,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.045175183809989305,0
T0006214,C00052,2025-11-01 10:13:12.227951,31.68,USD,D0156,0,2025-11-01,10,5,1,3.486763269991802,2,55.46,35,28.497714285714288,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.08163965108912369,0
T0007317,C00052,2025-11-02 14:17:11.227951,9.11,USD,D0243,0,2025-11-02,14,6,1,2.3135250330323798,1,9.11,35,28.497714285714288,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.05862316069652351,0
T0010776,C00052,2025-11-03 14:38:48.227951,14.32,USD,D0298,0,2025-11-03,14,0,0,2.729159164312445,1,14.32,35,28.497714285714288,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.07244150018652246,0
T0008022,C00052,2025-11-04 23:31:44.227951,15.48,USD,D0261,0,2025-11-04,23,1,0,2.8021475244813256,1,15.48,35,28.497714285714288,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.06926214133335495,0
T0013231,C00052,2025-11-05 20:25:09.227951,8.46,USD,D0381,0,2025-11-05,20,2,0,2.247072383063787,1,8.46,35,28.497714285714288,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,-0.11455534452471261,0
T0012025,C00052,2025-11-10 08:56:24.227951,40.09,USD,D0250,0,2025-11-10,8,0,0,3.7157647828953184,1,40.09,35,28.497714285714288,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,-0.10357088562496347,0
T0001208,C00052,2025-11-18 00:57:01.227951,15.73,USD,D0028,0,2025-11-18,0,1,0,2.8172035149987327,2,31.46,35,28.497714285714288,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.05754703520892368,0
T0009646,C00052,2025-11-18 06:38:30.227951,15.73,USD,D0399,0,2025-11-18,6,1,0,2.8172035149987327,2,31.46,35,28.497714285714288,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.057061893007136766,0
T0012239,C00052,2025-11-22 11:11:53.227951,5.92,USD,D0355,0,2025-11-22,11,5,1,1.9344157696295783,1,5.92,35,28.497714285714288,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.01921281639441097,0
T0009767,C00053,2025-09-08 08:15:08.227951,25.58,USD,D0219,0,2025-09-08,8,0,0,3.2801590532850993,1,25.58,36,38.46722222222222,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.11681129950412938,0
T0008549,C00053,2025-09-22 01:10:31.227951,28.18,USD,D0366,0,2025-09-22,1,0,0,3.3734835430946397,1,28.18,36,38.46722222222222,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.07204124383248595,0
